Row.names	RNAINO_R1.x	RNAINO_R2.x	RNAINO_R3.x	RNAINO_R4.x	RNAINO_R5.x	RNAISO_R1.x	RNAINO_R1.y	RNAINO_R2.y	RNAINO_R3.y	RNAINO_R4.y	RNAINO_R5.y	RNAISO_R1.y	logFC	logCPM	PValue	FDR
transcript:CTRG_01071-t43_1	986	950	766	6211	5185	9571	96.05841911	96.83260547	92.05415236	352.7438828	338.7559327	653.1859176	2.08E+00	8.05E+00	1.41E-03	4.63E-02
transcript:CTRG_01072-t43_1	594	574	415	2239	1864	1351	57.86886506	58.50727952	49.87268045	127.1604498	121.7822678	92.20083321	4.13E-01	6.35E+00	3.63E-01	6.82E-01
transcript:CTRG_01073-t43_1	0	0	1	3	0	4	0	0	0.120175134	0.170380236	0	0.272985443	NA	NA	NA	NA
transcript:CTRG_01074-t43_1	610	593	487	2739	1936	2614	59.42762237	60.44393163	58.52529008	155.5571559	126.4863039	178.3959867	1.22E+00	6.70E+00	1.06E-02	1.43E-01
transcript:CTRG_01075-t43_1	137	134	72	476	422	750	13.34685945	13.65849382	8.652609621	27.03366418	27.57087823	51.18477047	1.76E+00	4.56E+00	4.39E-04	2.24E-02
transcript:CTRG_01076-t43_1	1213	1205	952	1572	1230	638	118.1732884	122.8245154	114.4067272	89.27924389	80.36061663	43.54117808	-1.17E+00	6.62E+00	1.25E-01	4.41E-01
transcript:CTRG_01077-t43_1	610	601	459	2226	1638	1391	59.42762237	61.2593641	55.16038633	126.4221354	107.0168212	94.93068763	4.56E-01	6.35E+00	2.91E-01	6.24E-01
transcript:CTRG_01078-t43_1	1097	955	728	2515	1792	2107	106.8722979	97.34225077	87.48749728	142.8354315	117.0782317	143.7950818	5.64E-01	6.87E+00	1.84E-01	5.19E-01
transcript:CTRG_01079-t43_1	2508	2311	1781	3796	2796	3432	244.335208	235.558054	214.031913	215.5877925	182.6734017	234.2215097	2.24E-01	7.84E+00	6.43E-01	8.51E-01
transcript:CTRG_01080-t43_1	479	423	301	1363	1060	784	46.66529691	43.1159917	36.17271522	77.40942075	69.25386474	53.50514673	1.94E-01	5.74E+00	6.21E-01	8.38E-01
transcript:CTRG_01081-t43_1	497	515	437	1252	1064	372	48.41889888	52.49346507	52.51653339	71.10535201	69.51520008	25.38764615	-1.02E+00	5.71E+00	2.84E-02	2.30E-01
transcript:CTRG_01082-t43_1	1473	1438	1185	2936	2467	760	143.5030947	146.573986	142.4075333	166.7454581	161.1785701	51.86723408	-1.38E+00	7.08E+00	9.92E-03	1.39E-01
transcript:CTRG_01083-t43_1	665	578	426	1678	1374	1076	64.78585061	58.91499575	51.19460692	95.29934558	89.76868883	73.43308403	2.38E-01	6.16E+00	5.45E-01	7.99E-01
transcript:CTRG_01084-t43_1	462	441	330	773	566	275	45.00911727	44.95071475	39.6577941	43.90130759	36.97895042	18.76774917	-1.03E+00	5.29E+00	9.74E-02	3.95E-01
transcript:CTRG_01085-t43_1	304	285	217	956	689	972	29.61638885	29.04978164	26.078004	54.29450201	45.01501208	66.33546253	1.07E+00	5.38E+00	8.59E-03	1.28E-01
transcript:CTRG_01086-t43_1	1558	1334	1107	5294	4288	8244	151.7839929	135.9733639	133.0338729	300.6643239	280.151483	562.622997	1.74E+00	8.02E+00	1.87E-04	1.33E-02
transcript:CTRG_01087-t43_1	31	26	31	281	163	269	3.020092284	2.650155518	3.725429142	15.95894881	10.64941505	18.35827101	1.68E+00	3.15E+00	2.93E-02	2.34E-01
transcript:CTRG_01088-t43_1	271	219	164	1023	714	759	26.4014519	22.32246379	19.70872191	58.09966063	46.64835795	51.79898772	8.37E-01	5.19E+00	8.81E-02	3.77E-01
transcript:CTRG_01089-t43_1	1266	1178	964	2555	2004	1209	123.336672	120.0724308	115.8488288	145.107168	130.9290047	82.50985	-4.57E-01	6.91E+00	3.87E-01	6.97E-01
transcript:CTRG_01090-t43_1	19074	18585	15615	17923	14872	15685	1858.233556	1894.35155	1876.534712	1017.908326	971.6447891	1070.444166	-4.37E-01	1.06E+01	7.43E-01	9.10E-01
transcript:CTRG_01091-t43_1	349	350	287	1245	1057	682	34.00039378	35.67517044	34.49026335	70.70779812	69.05786324	46.54401795	1.81E-01	5.55E+00	6.38E-01	8.48E-01
transcript:CTRG_01092-t43_1	1046	987	875	3556	2925	3880	101.903759	100.6039806	105.1532419	201.9573736	191.1014664	264.7958792	1.16E+00	7.31E+00	5.20E-03	9.92E-02
transcript:CTRG_01093-t43_1	13	9	15	119	160	181	1.266490313	0.917361526	1.802627004	6.758416045	10.45341355	12.35259127	1.95E+00	2.44E+00	3.37E-02	2.44E-01
transcript:CTRG_01094-t43_1	2200	2131	1811	3994	3246	1830	214.3291299	217.2108234	217.637167	226.8328881	212.0736273	124.8908399	-6.50E-01	7.68E+00	2.76E-01	6.10E-01
transcript:CTRG_01095-t43_1	216	174	170	1287	1112	1267	21.04322366	17.73565616	20.42977272	73.09312143	72.65122414	86.46813891	1.41E+00	5.53E+00	2.69E-02	2.25E-01
transcript:CTRG_01096-t43_1	131	167	148	398	400	182	12.76232546	17.02215275	17.78591978	22.60377803	26.13353386	12.42083763	-4.12E-01	4.15E+00	4.27E-01	7.26E-01
transcript:CTRG_01097-t43_1	1226	1283	1433	1881	1884	4619	119.4397787	130.7749819	172.2109665	106.8284082	123.0889445	315.2299397	1.41E+00	7.40E+00	7.18E-03	1.18E-01
transcript:CTRG_01098-t43_1	1259	1209	1151	4154	4386	1414	122.6547157	123.2322316	138.3215788	235.9198341	286.5541988	96.50035393	-6.49E-01	7.30E+00	2.10E-01	5.46E-01
transcript:CTRG_01099-t43_1	188	167	161	1178	1052	1778	18.31539837	17.02215275	19.34819651	66.90263951	68.73119406	121.3420292	2.01E+00	5.66E+00	1.33E-03	4.48E-02
transcript:CTRG_01100-t43_1	5898	5795	4962	13603	11384	20927	574.5969127	590.6788934	596.3090131	772.5607854	743.7603738	1428.191589	1.31E+00	9.64E+00	1.09E-02	1.45E-01
transcript:CTRG_01101-t43_1	503	492	395	926	754	445	49.00343287	50.14909673	47.46917778	52.59069965	49.26171133	30.36963048	-5.56E-01	5.56E+00	3.13E-01	6.46E-01
transcript:CTRG_01102-t43_1	46	44	35	16	11	31	4.481427261	4.484878569	4.206129677	0.908694594	0.718672181	2.115637179	-4.79E-01	1.69E+00	9.26E-01	9.85E-01
transcript:CTRG_01103-t43_1	1843	1643	1608	1725	1309	820	179.5493574	167.4694429	193.2416149	97.96863595	85.52198957	55.96201571	-1.30E+00	7.11E+00	1.94E-01	5.29E-01
transcript:CTRG_01104-t43_1	86	87	83	336	278	78	8.378320531	8.86782808	9.974536091	19.08258648	18.16280604	5.323216129	-1.02E+00	3.48E+00	1.03E-01	4.05E-01
transcript:CTRG_01105-t43_1	124	89	84	463	423	269	12.08036914	9.071686197	10.09471122	26.29534982	27.63621206	18.35827101	3.89E-01	4.04E+00	4.55E-01	7.42E-01
transcript:CTRG_01106-t43_1	3177	2938	2839	8183	7273	4121	309.510748	299.4675736	341.1772044	464.7404916	475.1729795	281.2432521	-2.18E-01	8.47E+00	7.28E-01	9.03E-01
transcript:CTRG_01107-t43_1	488	487	561	1504	1706	682	47.54209789	49.63945144	67.41824996	85.41729187	111.4595219	46.54401795	-3.87E-01	6.02E+00	4.23E-01	7.24E-01
transcript:CTRG_01108-t43_1	1433	1375	999	1648	1411	772	139.6062014	140.1524553	120.0549585	93.59554322	92.18604071	52.6861904	-1.05E+00	6.80E+00	1.80E-01	5.14E-01
transcript:CTRG_01109-t43_1	6394	6016	4471	16920	15086	3466	622.9183892	613.2052153	537.3030224	960.9445335	985.6262297	236.5418859	-1.43E+00	9.31E+00	3.09E-02	2.36E-01
transcript:CTRG_01110-t43_1	2724	2436	2553	9149	7886	2634	265.3784317	248.2991862	306.8071161	519.6029277	515.2226201	179.7609139	-8.00E-01	8.34E+00	1.73E-01	5.06E-01
transcript:CTRG_01111-t43_1	9	8	5	81	76	43	0.876800986	0.815432467	0.600875668	4.600266384	4.965371434	2.934593507	6.72E-01	1.28E+00	4.30E-01	7.28E-01
transcript:CTRG_01112-t43_1	1	1	3	3	2	2	0.097422332	0.101929058	0.360525401	0.170380236	0.130667669	0.136492721	NA	NA	NA	NA
transcript:CTRG_01113-t43_1	511	496	426	1461	1192	559	49.78281152	50.55681296	51.19460692	82.97517515	77.87793092	38.14971559	-4.97E-01	5.83E+00	2.81E-01	6.15E-01
transcript:CTRG_01114-t43_1	149	133	102	184	172	49	14.51592743	13.55656477	12.25786363	10.44998783	11.23741956	3.344071671	-1.76E+00	3.50E+00	3.00E-02	2.35E-01
transcript:CTRG_01115-t43_1	104	113	109	465	350	173	10.1319225	11.5179836	13.09908957	26.40893665	22.86684213	11.80662039	-2.54E-01	3.94E+00	7.17E-01	8.98E-01
transcript:CTRG_01116-t43_1	169	200	179	552	719	438	16.46437407	20.38581168	21.51134892	31.3499635	46.97502712	29.89190595	3.93E-01	4.74E+00	3.48E-01	6.71E-01
transcript:CTRG_01117-t43_1	1141	1151	1078	1948	1456	1275	111.1588805	117.3203462	129.548794	110.6335669	95.12606327	87.0141098	-2.42E-01	6.80E+00	7.39E-01	9.09E-01
transcript:CTRG_01118-t43_1	496	522	482	1566	1547	916	48.32147655	53.20696848	57.92441441	88.93848342	101.0714422	62.51366633	7.88E-02	6.06E+00	8.00E-01	9.34E-01
transcript:CTRG_01119-t43_1	608	665	499	2834	2673	3275	59.2327777	67.78282383	59.96739168	160.95253	174.6373401	223.5068311	1.39E+00	6.91E+00	5.78E-03	1.04E-01
transcript:CTRG_01120-t43_1	190	251	201	580	650	595	18.51024303	25.58419366	24.15520186	32.94017904	42.46699253	40.60658457	7.31E-01	4.92E+00	5.83E-02	3.23E-01
transcript:CTRG_01121-t43_1	21	24	16	497	463	231	2.045868967	2.446297401	1.922802138	28.22632584	30.24956545	15.7649093	7.45E-01	3.57E+00	4.56E-01	7.42E-01
transcript:CTRG_01122-t43_1	2171	1884	1597	5276	4498	5733	211.5038822	192.034346	191.9196884	299.6420425	293.8715883	391.2563855	9.23E-01	8.04E+00	3.45E-02	2.46E-01
transcript:CTRG_01123-t43_1	948	888	804	853	878	1074	92.3563705	90.51300385	96.62080744	48.44478056	57.36310683	73.29659131	1.22E-02	6.34E+00	8.96E-01	9.73E-01
transcript:CTRG_01124-t43_1	172	170	138	1134	921	860	16.75664106	17.32793993	16.58416844	64.40372937	60.17246172	58.69187014	1.08E+00	5.20E+00	9.20E-02	3.85E-01
transcript:CTRG_01125-t43_1	7	14	8	99	113	28	0.681956322	1.427006818	0.961401069	5.622547802	7.382723317	1.910898098	-3.57E-01	1.49E+00	9.34E-01	9.88E-01
transcript:CTRG_01126-t43_1	511	542	567	1751	1853	715	49.78281152	55.24554965	68.13930077	99.44526467	121.0635956	48.79614785	-4.36E-01	6.13E+00	3.75E-01	6.88E-01
transcript:CTRG_01127-t43_1	995	1134	949	4702	4612	5220	96.93522009	115.5875522	114.0462018	267.0426239	301.3196455	356.2460025	1.29E+00	7.65E+00	1.14E-02	1.48E-01
transcript:CTRG_01128-t43_1	317	398	303	977	999	573	30.88287917	40.56776524	36.41306549	55.48716367	65.26850083	39.10516464	4.46E-03	5.44E+00	9.46E-01	9.94E-01
transcript:CTRG_01129-t43_1	816	834	786	3583	3472	1339	79.49662271	85.0088347	94.45765503	203.4907957	226.8390739	91.38187688	-3.04E-01	6.93E+00	6.35E-01	8.46E-01
transcript:CTRG_01130-t43_1	218	212	222	750	659	264	21.23806832	21.60896038	26.67887966	42.59505911	43.05499704	18.01703921	-5.43E-01	4.79E+00	2.66E-01	6.00E-01
transcript:CTRG_01131-t43_1	82	97	59	247	219	410	7.988631204	9.887118664	7.090332884	14.0279728	14.30810979	27.98100786	1.61E+00	3.79E+00	3.81E-04	2.01E-02
transcript:CTRG_01132-t43_1	670	599	630	518	401	252	65.27296227	61.05550598	75.71033418	29.41898749	26.1988677	17.19808288	-1.53E+00	5.62E+00	1.84E-01	5.19E-01
transcript:CTRG_01133-t43_1	144	163	134	365	335	203	14.02881577	16.61443652	16.10346791	20.72959543	21.88683461	13.85401121	-1.68E-01	4.10E+00	7.81E-01	9.25E-01
transcript:CTRG_01134-t43_1	2102	1849	1886	6595	4898	4402	204.7817413	188.466829	226.650302	374.5525531	320.0051222	300.4204795	4.15E-01	8.05E+00	3.47E-01	6.70E-01
transcript:CTRG_01135-t43_1	367	465	399	838	1088	211	35.75399575	47.39701215	47.94987832	47.59287938	71.08321211	14.39998209	-1.59E+00	5.42E+00	1.35E-03	4.52E-02
transcript:CTRG_01136-t43_1	726	654	469	1311	1214	657	70.72861285	66.66160419	56.36213767	74.45616332	79.31527528	44.83785893	-4.62E-01	6.04E+00	3.83E-01	6.93E-01
transcript:CTRG_01137-t43_1	586	491	383	2206	1872	1755	57.08948641	50.04716767	46.02707618	125.2862672	122.3049385	119.7723629	8.53E-01	6.39E+00	8.06E-02	3.62E-01
transcript:CTRG_01138-t43_1	369	314	355	1577	1537	1858	35.94884042	32.00572434	42.66217244	89.56321095	100.4181039	126.801738	1.37E+00	6.11E+00	4.94E-03	9.73E-02
transcript:CTRG_01139-t43_1	0	2	3	5	8	9	0	0.203858117	0.360525401	0.283967061	0.522670677	0.614217246	NA	NA	NA	NA
transcript:CTRG_01140-t43_1	44	35	105	283	257	604	4.286582597	3.567517044	12.61838903	16.07253564	16.79079551	41.22080182	2.25E+00	3.98E+00	7.00E-04	2.95E-02
transcript:CTRG_01141-t43_1	105	134	139	306	361	407	10.22934483	13.65849382	16.70434357	17.37878412	23.58551431	27.77626877	9.94E-01	4.19E+00	2.03E-02	1.98E-01
transcript:CTRG_01142-t43_1	15	15	13	68	39	50	1.461334976	1.528935876	1.562276737	3.861952026	2.548019552	3.412318031	8.61E-01	1.33E+00	1.66E-01	4.98E-01
transcript:CTRG_01143-t43_1	446	419	344	1119	1038	597	43.45035996	42.70827547	41.34024597	63.55182819	67.81652038	40.74307729	-1.33E-01	5.62E+00	8.00E-01	9.34E-01
transcript:CTRG_01144-t43_1	1068	992	1090	1672	1877	1218	104.0470503	101.1136259	130.9908957	94.95858511	122.6316077	83.12406724	-2.56E-01	6.75E+00	6.77E-01	8.72E-01
transcript:CTRG_01145-t43_1	1	1	1	16	7	19	0.097422332	0.101929058	0.120175134	0.908694594	0.457336843	1.296680852	2.13E+00	-5.94E-01	2.32E-02	2.10E-01
transcript:CTRG_01146-t43_1	217	150	181	835	790	263	21.14064599	15.28935876	21.75169919	47.42249914	51.61372938	17.94879284	-5.21E-01	4.77E+00	4.35E-01	7.31E-01
transcript:CTRG_01147-t43_1	282	217	298	998	869	235	27.47309755	22.11860567	35.81218982	56.67982532	56.77510232	16.03789475	-1.06E+00	5.09E+00	4.90E-02	2.92E-01
